,Ead_NNP,Ead_reg,ontop_element,ad_place_num,struct_no
78,-1.5714430809020952,-1.6223303100927071,Rh,2,8
79,-1.5559649467468226,-1.559673064308764,Rh,2,8
80,-1.4192366600036568,-1.3679646902676403,Rh,1,8
81,-1.43540239334106,-1.3742924285147333,Rh,1,8
82,-1.283756256103513,-1.290480557797856,Rh,1,8
83,-1.597518920898434,-1.5522087286309407,Rh,2,8
84,-1.5682516098022434,-1.5158979977970541,Rh,1,8
85,-1.5532555580139116,-1.4959785403427301,Rh,1,8
86,-1.27016019821167,-1.2905957326764048,Rh,1,8
87,-1.6231694221496582,-1.5353200639069677,Rh,1,8
88,-1.7563333511352512,-1.7367831732094312,Rh,3,8
89,-1.3593139648437482,-1.3745469760621587,Rh,1,8
90,-1.4294142723083452,-1.425319975849887,Rh,1,8
91,-1.5438313484191903,-1.553177265420662,Rh,2,8
92,-1.4762434959411603,-1.4806424592310725,Rh,1,8
93,-1.5753545761108398,-1.4885925033468914,Rh,1,8
94,-1.5525541305541974,-1.6180405621593588,Rh,3,8
95,-1.6015982627868617,-1.6620187696488418,Ru,1,8
96,-1.9118790626525843,-1.9175035593818988,Ru,1,8
97,-1.993932723999024,-1.9382102751482304,Ru,1,8
98,-1.9970650672912609,-1.9937893007421263,Ru,2,8
99,-1.870174884796138,-1.9189299111294436,Ru,1,8
100,-2.02686023712158,-1.945025625314329,Ru,1,8
101,-2.268951416015625,-2.1196247058380457,Ru,2,8
102,-1.9048643112182584,-1.883629569631699,Ru,1,8
103,-1.851397514343259,-1.8297402487580452,Ru,1,8
104,-1.9842076301574672,-1.9406528565416536,Ru,1,8
105,-1.994833946228024,-1.9873522987923644,Ru,2,8
106,-2.0930738449096635,-2.0782414416891912,Ru,3,8
107,-1.800401687622066,-1.7857705792479985,Ru,1,8
108,-1.9827184677124023,-2.0184579512086147,Ru,2,8
109,-1.9786052703857369,-1.9309026726613545,Ru,1,8
110,-2.036924362182617,-1.959182409100121,Ru,1,8
111,-2.286047935485837,-2.2153470564531825,Ru,3,8
112,-1.990476608276364,-2.0008171436766222,Ru,2,8
113,-1.81614255905151,-1.8019822184961636,Ru,1,8
114,-1.894260883331296,-1.9015798539743172,Ru,1,8
115,-1.7003111839294451,-1.7141797260356662,Ru,1,8
116,-1.7071948051452577,-1.7000059142334956,Ru,1,8
117,-1.915956974029536,-1.8372820341267455,Ru,1,8
118,-1.856541156768796,-1.8590667734009068,Ru,1,8
119,-2.0265574455261213,-2.0676202250324525,Ru,3,8
120,-1.9757118225097663,-2.0265531950399396,Ru,2,8
121,-2.022034645080568,-2.114390136654875,Ru,3,8
122,-1.6951222419738723,-1.6181080785416995,Ir,1,9
123,-1.844310760498044,-1.9025449345588756,Ir,2,9
124,-1.6100811958312944,-1.6080232791840845,Ir,1,9
125,-2.153954982757565,-2.1099976635058226,Ir,3,9
126,-2.0227799415588343,-1.9616535186855388,Ir,2,9
127,-1.931874275207515,-2.0377168191722137,Ir,2,9
128,-2.0790300369262704,-2.079710510428674,Ir,3,9
129,-1.8078999519348136,-1.7254140671637965,Ir,1,9
130,-1.7356562614440882,-1.7405514605476895,Ir,1,9
131,-1.729518890380855,-1.7338648719882874,Ir,1,9
132,-1.6446843147277797,-1.6482341214833385,Ir,1,9
133,-1.892808914184564,-1.9005416588304107,Ir,2,9
134,-1.859337329864496,-1.931453656498821,Ir,2,9
135,-1.560266971588133,-1.6113744368085026,Ir,1,9
136,-1.6212816238403285,-1.649707307100954,Ir,1,9
137,-1.6633095741271893,-1.615420785692084,Ir,1,9
138,-1.704718112945551,-1.5943958614832334,Ir,1,9
139,-2.0177249908447195,-1.927647406507808,Ir,2,9
140,-2.187617301940916,-2.1133834341712356,Ir,3,9
141,-1.90945863723754,-1.8571120317033856,Ir,2,9
142,-2.035252094268799,-2.0674223651160784,Ir,3,9
143,-1.2021174430847106,-1.1639428516898986,Pd,2,9
144,-1.0301322937011648,-0.936812132860251,Pd,1,9
145,-1.3822364807128915,-1.2950303475485017,Pd,3,9
146,-1.2132701873779237,-1.190184132932749,Pd,2,9
147,-0.9815354347228952,-0.9711455827700891,Pd,1,9
148,-0.9539947509765616,-0.951341830716357,Pd,1,9
149,-1.2643389701843226,-1.2135005104193264,Pd,2,9
150,-0.9943666458129812,-0.9939895876986983,Pd,1,9
151,-1.381446838378901,-1.3839123885879066,Pd,3,9
152,-1.181324958801266,-1.1919748081700399,Pd,2,9
153,-1.1296534538269,-1.1727780376076076,Pd,2,9
154,-1.030283451080317,-0.9777509805207764,Pd,1,9
155,-1.2930636405944824,-1.2816695126647193,Pd,2,9
156,-1.2380285263061444,-1.262290092209169,Pd,2,9
157,-1.31231355667114,-1.2614629563143127,Pd,3,9
158,-1.196341514587397,-1.1829285521164392,Pd,2,9
159,-0.9515933990478436,-0.9310455669685556,Pd,1,9
160,-1.1119270324707005,-0.9958922347107696,Pd,1,9
161,-1.2471957206725983,-1.1824713122916544,Pd,2,9
162,-1.462043762207025,-1.405339024170174,Pd,3,9
163,-0.8807601928710884,-0.9157360885655943,Pd,1,9
164,-0.8856506347656232,-0.9351294274871759,Pd,1,9
165,-0.8029251098632777,-0.8590775030625628,Pd,1,9
166,-1.208996295928948,-1.1572350477976652,Pd,2,9
167,-1.2812099456787047,-1.2540375799248686,Pd,3,9
168,-1.189335823059075,-1.2013138833344847,Pd,3,9
169,-1.4664411544799787,-1.3680827052008244,Pt,2,9
170,-1.5501918792724556,-1.577613873009495,Pt,3,9
171,-1.3583378791809049,-1.3854586451641413,Pt,2,9
172,-1.4086017608642578,-1.3759296666221639,Pt,2,9
173,-1.0543427467346174,-1.1251250489126872,Pt,1,9
174,-1.0211300849914533,-1.1107949838367854,Pt,1,9
175,-1.4285936355590776,-1.4248628945483017,Pt,2,9
176,-1.0817809104919398,-1.2062112348066045,Pt,1,9
177,-1.296119213104241,-1.2712107360872449,Pt,1,9
178,-1.5509400367736754,-1.4978857778738324,Pt,2,9
179,-1.4223179817199645,-1.455379189590466,Pt,2,9
180,-1.228954315185543,-1.3391156257689367,Pt,1,9
181,-1.910316467285156,-1.7894934084516267,Pt,3,9
182,-1.4472174644470188,-1.550536110580315,Pt,2,9
183,-1.262831687927246,-1.2627934720023453,Pt,1,9
184,-1.4835820198059055,-1.4690175918907336,Pt,2,9
185,-1.4995503425598091,-1.4654425210128856,Pt,2,9
186,-1.137892723083496,-1.161464742456842,Pt,1,9
187,-1.1819224357604954,-1.3172336963090936,Pt,1,9
188,-1.6133308410644511,-1.590700023811897,Pt,3,9
189,-1.1885714530944798,-1.2519399799161532,Pt,1,9
190,-1.3857874870300255,-1.4283729054630827,Pt,2,9
191,-1.1851401329040492,-1.180682215456975,Pt,1,9
192,-1.0482072830200142,-1.011116234624633,Pt,1,9
193,-1.1035318374633718,-1.0853554601837578,Pt,1,9
194,-1.804609775543207,-1.7531252298723206,Pt,3,9
195,-1.3459291458129847,-1.3317401706326257,Rh,1,9
196,-1.5584082603454554,-1.5813627918109092,Rh,3,9
197,-1.4864249229431137,-1.4154625045933857,Rh,1,9
198,-1.308113574981686,-1.3349451670067944,Rh,1,9
199,-1.5292639732360789,-1.4953919643543017,Rh,1,9
200,-1.3046426773071245,-1.3715703998974862,Rh,1,9
201,-1.3717484474182091,-1.3506201757039433,Rh,1,9
202,-1.3346958160400355,-1.3324265551468377,Rh,1,9
203,-1.629342079162596,-1.5283285975588792,Rh,1,9
204,-1.5978646278381294,-1.6384637117204406,Rh,3,9
205,-1.5735764503478942,-1.601008188508056,Rh,2,9
206,-1.3634500503539997,-1.4427227331838781,Rh,1,9
207,-1.4521594047546331,-1.3901312831811221,Rh,1,9
208,-1.681401729583734,-1.7185457805392923,Rh,3,9
209,-1.7989087104797346,-1.7686225708493875,Rh,3,9
210,-1.366658210754391,-1.3860578037475755,Rh,1,9
211,-1.6887707710266042,-1.5936384413988658,Rh,1,9
212,-1.5456318855285591,-1.409758964045743,Rh,1,9
213,-1.6681838035583452,-1.6889639342448095,Rh,3,9
214,-1.5486783981323224,-1.5618414515106378,Rh,2,9
215,-1.459844589233393,-1.4659972918679625,Rh,1,9
216,-1.5361061096191335,-1.5953040791308277,Rh,3,9
217,-1.3577604293823209,-1.30346901479256,Rh,1,9
218,-1.4901628494262686,-1.5579993898539508,Rh,2,9
219,-1.5647115707397408,-1.5300361035700243,Rh,2,9
220,-2.2366786003112766,-2.076024854032107,Ru,2,9
221,-1.6655445098876918,-1.6782461157134718,Ru,1,9
222,-2.0371665954589817,-2.012059900216955,Ru,2,9
223,-1.904034137725828,-1.8738258039447626,Ru,1,9
224,-1.908213138580324,-1.9708006435588854,Ru,2,9
225,-2.003690719604486,-1.937287182226724,Ru,1,9
226,-1.9108867645263627,-1.8885367630346233,Ru,1,9
227,-1.9374332427978465,-1.9172375413169345,Ru,1,9
228,-1.861031055450434,-1.9273401067811895,Ru,1,9
229,-2.522641181945799,-2.4597140349291515,Ru,3,9
230,-1.9291539192199672,-1.9402180849172026,Ru,1,9
231,-1.8038077354431108,-1.9475937934199392,Ru,2,9
232,-1.992043018341063,-2.053091848472509,Ru,3,9
233,-1.867336273193356,-1.8571639376497016,Ru,1,9
234,-1.8031969070434544,-1.8606353649448937,Ru,1,9
235,-2.1104750633239693,-2.1821212388912854,Ru,3,9
236,-1.7535901069641104,-1.7406439176221091,Ru,1,9
237,-1.9715123176574647,-1.9088004970692185,Ru,1,9
238,-1.981537818908687,-1.9294542630151246,Ru,1,9
239,-2.3850359916686976,-2.5434309167676155,Ru,3,9
240,-1.9108853340148908,-1.9042842825456,Ru,1,9
241,-1.8389778137206976,-1.8648995188406674,Ru,1,9
242,-2.105418205261227,-2.0130378717998467,Ru,2,9
243,-1.8280744552612296,-1.8886199373396995,Ru,1,9
244,-1.8705821037292496,-1.9185574708837587,Ir,2,10
245,-1.9099369049072283,-1.9631565256519394,Ir,2,10
246,-1.7562708854675302,-1.7081149169069403,Ir,1,10
247,-2.016181468963623,-2.0436884868668845,Ir,3,10
248,-2.0041017532348624,-1.9491677477466045,Ir,2,10
249,-1.7336196899414054,-1.736102536617573,Ir,1,10
250,-1.7009420394897423,-1.7730793276629937,Ir,1,10
251,-1.9074773788452168,-1.9285995593613057,Ir,2,10
252,-1.576325416564938,-1.5962907633809746,Ir,1,10
253,-2.072291374206542,-1.9733559666594522,Ir,2,10
254,-1.9993071556091309,-2.0267315711882694,Ir,3,10
255,-1.872494697570798,-1.8701532827042255,Ir,2,10
256,-1.876471042633052,-1.9609757493801188,Ir,2,10
257,-2.071444988250727,-2.031269858670122,Ir,2,10
258,-2.011747837066649,-2.0965859832792995,Ir,3,10
259,-1.9177799224853496,-1.8579272519597019,Ir,1,10
260,-1.601606369018552,-1.6138849229672063,Ir,1,10
261,-1.979146480560301,-2.0094529003689923,Ir,3,10
262,-2.0867271423339853,-2.1176117460521864,Ir,3,10
263,-2.127315998077392,-1.9969534453322757,Ir,2,10
264,-2.1276178359985325,-2.1177422232078134,Ir,3,10
265,-1.597812652587887,-1.620738336895735,Ir,1,10
266,-1.948357105255128,-1.9704732292889986,Ir,2,10
267,-1.7686705589294425,-1.7515653753822649,Ir,1,10
268,-2.087084293365476,-2.1193133868355742,Ir,3,10
269,-1.8196840286254865,-1.9225557879943127,Ir,2,10
270,-1.9516792297363272,-2.0280137855642097,Ir,3,10
271,-1.1042566299438503,-1.1416295266931729,Pd,2,10
272,-0.9115943908691406,-0.9275611342770356,Pd,1,10
273,-1.3742938041686994,-1.3582539953475932,Pd,3,10
274,-0.95855951309204,-0.9523331410635465,Pd,1,10
275,-0.9407038688659616,-1.005367938722982,Pd,1,10
276,-0.9685840606689436,-0.9538434582657267,Pd,1,10
277,-0.9028186798095694,-0.920679877378376,Pd,1,10
278,-1.272062778472895,-1.3095618146733337,Pd,3,10
279,-1.4376239776611328,-1.4132071583971006,Pd,3,10
280,-1.2192392349243155,-1.1914031359022184,Pd,2,10
281,-0.8111448287963805,-0.855192148980144,Pd,1,10
282,-1.2363553047180114,-1.173541496517513,Pd,2,10
283,-0.8104286193847638,-0.9109610175633126,Pd,1,10
284,-0.8785552978515598,-0.9161875889634048,Pd,1,10
285,-1.172190189361567,-1.1836743008118222,Pd,2,10
286,-0.899872303009035,-0.9736561809148188,Pd,1,10
287,-1.048697948455808,-1.0377000092604522,Pd,1,10
288,-1.0882663726806614,-1.0013318285738975,Pd,1,10
289,-1.4436483383178658,-1.4416615051746995,Pd,3,10
290,-0.9966650009155282,-1.0584507854145873,Pd,1,10
291,-0.8843054771423366,-0.9086876411224933,Pd,1,10
292,-1.1426367759704563,-1.156095094481585,Pd,2,10
293,-1.6025490760803187,-1.5389989313937742,Pt,2,10
294,-1.539005756378173,-1.5787714023879564,Pt,3,10
295,-1.6111402511596689,-1.597266457931555,Pt,3,10
296,-1.208965301513672,-1.172431058128252,Pt,1,10
297,-1.3164858818054217,-1.2739734358665054,Pt,1,10
298,-1.0737805366516078,-1.1045922047108092,Pt,1,10
299,-1.1490554809570357,-1.1776268509261776,Pt,1,10
300,-1.752170562744138,-1.757653538335208,Pt,3,10
301,-1.6816196441650364,-1.6430250498833627,Pt,2,10
302,-1.2769379615783656,-1.2791669685028872,Pt,1,10
303,-1.3787794113159242,-1.3244464413992323,Pt,1,10
304,-1.3476858139038033,-1.3208102780952777,Pt,1,10
305,-1.400029659271243,-1.4559848915074047,Pt,2,10
306,-1.404879093170161,-1.3409797248922335,Pt,2,10
307,-1.1350054740905753,-1.1808949811935345,Pt,1,10
308,-1.0595641136169398,-1.1225707588756793,Pt,1,10
309,-1.126996040344232,-1.0915100595632692,Pt,1,10
310,-1.141523838043207,-1.1240913935403367,Pt,1,10
311,-1.267103195190427,-1.1922074891808696,Pt,1,10
312,-1.253424644470213,-1.2225565288149869,Pt,1,10
313,-1.1649918556213388,-1.1218099864029534,Pt,1,10
314,-1.5608205795288113,-1.6082833604023052,Pt,3,10
315,-1.3574495315551711,-1.3584450844958722,Rh,1,10
316,-1.5484671592712402,-1.6557099162675728,Rh,3,10
317,-1.58831357955932,-1.5939381144884384,Rh,2,10
318,-1.491411209106445,-1.5090956931052828,Rh,1,10
319,-1.6362252235412544,-1.582997044062049,Rh,2,10
320,-1.407295703887934,-1.3897400954035104,Rh,1,10
321,-1.3891592025756827,-1.4133862683344998,Rh,1,10
322,-1.5832033157348624,-1.5669977566618878,Rh,2,10
323,-1.2743186950683576,-1.3844383862923317,Rh,1,10
324,-1.3086967468261683,-1.3816801951830733,Rh,1,10
325,-1.6305871009826634,-1.6035875027931568,Rh,2,10
326,-1.492300033569336,-1.4477979403163173,Rh,1,10
327,-1.5294818878173857,-1.4805145213156738,Rh,1,10
328,-1.4476037025451642,-1.4292017573356037,Rh,1,10
329,-1.2770080566406223,-1.2890412624444807,Rh,1,10
330,-1.5312199592590303,-1.5245300998477476,Rh,1,10
331,-1.5627465248107857,-1.621967541479781,Rh,3,10
332,-1.5871677398681685,-1.5919468019938494,Rh,2,10
333,-1.4204573631286594,-1.3128942155526397,Rh,1,10
334,-1.4038920402526776,-1.4422905615071286,Rh,1,10
335,-1.3501176834106374,-1.31070413158314,Rh,1,10
336,-1.6851344108581543,-1.639475765054622,Rh,2,10
337,-1.5017309188842765,-1.486011506684593,Rh,1,10
338,-1.6681623458862322,-1.6708148643055245,Rh,2,10
339,-1.6545472145080522,-1.656249606988394,Rh,3,10
340,-1.7545533180236808,-1.72318653024679,Rh,2,10
341,-1.417860031127927,-1.4330958605032413,Rh,1,10
342,-1.8001174926757777,-1.7779417451377064,Rh,3,10
343,-1.7678909301757812,-1.7720237812042672,Ru,1,10
344,-1.6159648895263643,-1.6672339367176687,Ru,1,10
345,-1.678719043731685,-1.7213169305867047,Ru,1,10
346,-1.8560833930969205,-1.9544857945477812,Ru,2,10
347,-2.099594593048094,-2.050651799184182,Ru,2,10
348,-1.8718047142028809,-1.9526402762909132,Ru,2,10
349,-2.226697921752927,-1.9900596153859138,Ru,1,10
350,-1.559389591217041,-1.6616699672767716,Ru,1,10
351,-1.920804977416994,-2.013980708887454,Ru,3,10
352,-2.0462360382080043,-1.9961149484155296,Ru,2,10
353,-1.7310128211975062,-1.7716286989292525,Ru,1,10
354,-2.036185264587399,-1.9998956895463287,Ru,2,10
355,-1.6802277565002417,-1.8789379451608659,Ru,1,10
356,-1.915065765380856,-1.9502092351068792,Ru,2,10
357,-1.694995880126947,-1.7643461642409128,Ru,1,10
358,-2.1092090606689435,-2.154302484398753,Ru,3,10
359,-2.0348401069641096,-2.008149777020376,Ru,2,10
360,-1.88471746444702,-1.9859979767753446,Ru,3,10
361,-1.9984617233276367,-1.9405740434752674,Ru,1,10
362,-1.8593196868896456,-1.874265228875054,Ru,1,10
363,-1.7423319816589269,-1.7291545444256533,Ru,1,10
364,-2.267252922058109,-2.265879931652958,Ru,3,10
365,-1.8342142105102504,-1.9382562330576631,Ru,2,10
366,-1.9315819740295368,-1.9333944504909357,Ir,2,11
367,-2.0120296478271475,-2.1081711621587877,Ir,3,11
368,-2.006848335266115,-1.9938950658922254,Ir,2,11
369,-1.800544738769532,-1.8578742890865492,Ir,2,11
370,-1.6857728958129865,-1.6501559793672747,Ir,1,11
371,-1.705410003662112,-1.7509742314933772,Ir,1,11
372,-1.774257183074952,-1.8017538104312147,Ir,1,11
373,-1.7559757232666031,-1.7945113267215953,Ir,1,11
374,-2.23486375808716,-2.149736849705383,Ir,3,11
375,-1.865983963012693,-1.789006385419002,Ir,1,11
376,-1.5506482124328658,-1.5742455028571776,Ir,1,11
377,-1.6150774955749485,-1.66885815525709,Ir,1,11
378,-1.700888633728023,-1.7099479113085285,Ir,1,11
379,-2.1351599693298366,-2.0292046371200847,Ir,2,11
380,-2.238063812255861,-2.08719477711753,Ir,2,11
381,-2.1019883155822745,-2.1709575840480095,Ir,3,11
382,-1.6648173332214364,-1.7162655886970617,Ir,1,11
383,-1.9384884834289573,-1.9203836728857961,Ir,2,11
384,-2.2150001525878933,-2.157053757965171,Ir,3,11
385,-1.9377112388610824,-1.8364433625715026,Ir,1,11
386,-1.859026908874512,-1.9113461984932534,Ir,2,11
387,-1.8494563102722177,-1.8432216226823013,Ir,1,11
388,-1.926103591918948,-1.9296168327950565,Ir,2,11
389,-1.7099747657775897,-1.7366569710735076,Ir,1,11
390,-1.6576609611511255,-1.7070818089186448,Ir,1,11
391,-2.2821831703186053,-2.1438107936665793,Ir,2,11
392,-1.6567168235778835,-1.6572786522986023,Ir,1,11
393,-1.8211717605590805,-1.865552966493131,Ir,1,11
394,-0.8522763252258292,-0.9309185092907604,Pd,1,11
395,-1.005743503570553,-0.939071842493968,Pd,1,11
396,-1.0241150856018075,-0.996533052174464,Pd,1,11
397,-1.1347546577453622,-1.1209266389511243,Pd,1,11
398,-1.1371598243713388,-1.1634255627142782,Pd,2,11
399,-0.8761868476867685,-0.9249657092293138,Pd,1,11
400,-1.2523875236511255,-1.230662708450866,Pd,2,11
401,-0.9573140144348145,-0.9721632288009217,Pd,1,11
402,-0.819242477416994,-0.8969466670147224,Pd,1,11
403,-1.258949756622313,-1.2386124723693386,Pd,3,11
404,-1.320735454559328,-1.2057947002727016,Pd,2,11
405,-1.290452957153322,-1.2573614828437585,Pd,3,11
406,-0.985375881195071,-0.9560805447901923,Pd,1,11
407,-1.3844437599182156,-1.4161373765220118,Pd,3,11
408,-1.3126525878906223,-1.2993603679690562,Pd,2,11
409,-0.9207234382629405,-0.9704922596155724,Pd,1,11
410,-0.9295253753662128,-0.9683121443822169,Pd,1,11
411,-1.133250236511235,-1.075681913360695,Pd,1,11
412,-1.2927794456481934,-1.257163515889661,Pd,2,11
413,-1.4057493209838894,-1.3391686486964525,Pd,3,11
414,-0.8891878128051776,-0.9380729521403469,Pd,1,11
415,-1.3727502822875977,-1.416772588812342,Pd,3,11
416,-1.2645893096923873,-1.230490639715582,Pd,3,11
417,-1.016898155212404,-1.1307292043921486,Pt,1,11
418,-1.1019182205200222,-1.191012489781914,Pt,1,11
419,-1.4335894584655762,-1.3968489736505365,Pt,2,11
420,-0.9953985214233424,-1.0961790989383053,Pt,1,11
421,-1.4099779129028347,-1.3519667813422493,Pt,2,11
422,-1.5789251327514648,-1.5781936300664228,Pt,3,11
423,-1.3017807006835955,-1.3072836994046437,Pt,1,11
424,-1.4842185974121105,-1.5177655227092957,Pt,3,11
425,-1.23917818069458,-1.2866700529895585,Pt,1,11
426,-1.1685552597045898,-1.1576312750816549,Pt,1,11
427,-1.2201681137085014,-1.1969319522091095,Pt,1,11
428,-1.4690794944763192,-1.3655964537542389,Pt,2,11
429,-1.0174417495727566,-1.048594761705209,Pt,1,11
430,-1.3922429084777814,-1.3803104951188114,Pt,2,11
431,-1.6294260025024414,-1.64384143215788,Pt,3,11
432,-1.582897663116456,-1.5913098136730193,Pt,3,11
433,-1.4406976699829075,-1.4578508167266147,Pt,2,11
434,-1.0838642120361293,-1.1473016601555583,Pt,1,11
435,-1.6364932060241726,-1.6261336816239609,Pt,3,11
436,-1.2477231025695827,-1.1715356270649124,Pt,1,11
437,-1.2244372367858904,-1.1811555143226982,Pt,1,11
438,-1.559390068054201,-1.6123507793494234,Pt,3,11
439,-1.5509872436523455,-1.5261906248198078,Pt,3,11
440,-1.4718818664550826,-1.4312722118557026,Pt,2,11
441,-1.6889872550964349,-1.6238726586542418,Rh,2,11
442,-1.6651024818420428,-1.7078225588115183,Rh,3,11
443,-1.3831486701965303,-1.3883933191637223,Rh,1,11
444,-1.5916404724121094,-1.5770505998494455,Rh,2,11
445,-1.6520047187805194,-1.5784927802412794,Rh,2,11
446,-1.625005245208743,-1.5720216606377302,Rh,2,11
447,-1.3809728622436517,-1.3827646934012054,Rh,1,11
448,-1.3841042518615705,-1.4302526933796889,Rh,1,11
449,-1.3455705642700195,-1.3759068168577353,Rh,1,11
450,-1.6367588043212882,-1.593371723337526,Rh,2,11
451,-1.7880554199218786,-1.7876571886757249,Rh,3,11
452,-1.538563251495364,-1.5545178792588892,Rh,2,11
453,-1.4677686691284189,-1.4292257948916052,Rh,1,11
454,-1.5794582366943342,-1.5092955153159917,Rh,1,11
455,-1.2961883544921884,-1.2984960053249874,Rh,1,11
456,-1.6152148246765146,-1.5544227023821535,Rh,2,11
457,-1.4776592254638672,-1.4440612389338265,Rh,1,11
458,-1.5360541343689018,-1.5144334743058894,Rh,1,11
459,-1.489345073699953,-1.5103758228223407,Rh,1,11
460,-1.3487567901611357,-1.3409754584281783,Rh,1,11
461,-1.6507863998413104,-1.64419820119093,Rh,2,11
462,-1.7685446739196822,-1.8001401647503776,Ru,1,11
463,-2.233368396759036,-2.0946743801996273,Ru,2,11
464,-1.9579429626464853,-2.019526621898207,Ru,3,11
465,-2.050204277038577,-2.069551816547826,Ru,2,11
466,-2.0266108512878453,-1.9791140907700249,Ru,2,11
467,-1.9700360298156767,-2.000172444529127,Ru,3,11
468,-1.814068794250491,-1.84555564478968,Ru,1,11
469,-1.7718191146850604,-1.7166214517417782,Ru,1,11
470,-1.7654194831848171,-1.8189973287015442,Ru,1,11
471,-1.9991421699523952,-1.9857313059955042,Ru,2,11
