,Ead_NNP,Ead_reg,ontop_element,struct_no,site_info
1084,-1.956207752,-1.956170206,Ru,16,edge
1085,-2.103363037,-1.966488366,Ru,16,facet
1086,-1.712554455,-1.864937899,Ru,16,facet
1087,-1.907188416,-1.875025826,Ru,16,facet
1088,-2.140827179,-2.14760804,Ru,16,corner
1089,-1.693632126,-1.728869358,Ru,16,facet
1090,-1.679267883,-1.697535913,Ru,16,facet
1091,-1.965025902,-1.902031361,Ru,16,facet
1092,-2.125961781,-1.963945372,Ru,16,facet
1093,-1.779773235,-1.785394263,Ru,16,facet
1094,-1.763110161,-1.799314674,Ru,16,facet
1095,-2.075825691,-2.00862021,Ru,16,edge
1096,-1.770441055,-1.825642678,Ru,16,facet
1097,-1.991884232,-1.972490099,Ru,16,edge
1098,-1.894262791,-1.942264164,Ir,17,edge
1099,-1.986713409,-1.978952976,Ir,17,edge
1100,-2.114754677,-2.098074428,Ir,17,edge
1101,-1.963870049,-1.989384823,Ir,17,edge
1102,-2.095593929,-2.057856715,Ir,17,edge
1103,-1.787942886,-1.747486516,Ir,17,facet
1104,-2.115176678,-2.068290498,Ir,17,corner
1105,-1.930704117,-1.907571338,Ir,17,edge
1106,-1.521704674,-1.540558684,Ir,17,facet
1107,-1.67986393,-1.70253025,Ir,17,facet
1108,-1.677771091,-1.645671641,Ir,17,facet
1109,-1.896648407,-1.870004127,Ir,17,facet
1110,-2.092386723,-2.090197645,Ir,17,corner
1111,-1.839598656,-1.887556051,Ir,17,edge
1112,-2.088103771,-2.024086972,Ir,17,edge
1113,-2.316366196,-2.135919478,Ir,17,edge
1114,-2.03711319,-2.07739677,Ir,17,corner
1115,-1.555997372,-1.551103227,Ir,17,facet
1116,-1.993032932,-2.046836562,Ir,17,edge
1117,-2.019512177,-2.021600239,Ir,17,corner
1118,-1.611382961,-1.723717235,Ir,17,facet
1119,-1.79527998,-1.71707734,Ir,17,facet
1120,-2.027364731,-1.981797528,Ir,17,edge
1121,-1.851930618,-1.843702507,Ir,17,facet
1122,-1.845389366,-1.762692635,Ir,17,facet
1123,-2.321896553,-2.30333372,Ir,17,corner
1124,-1.971157551,-1.852844274,Ir,17,facet
1125,-2.045885563,-2.085789286,Ir,17,corner
1126,-1.901435852,-1.895852908,Ir,17,edge
1127,-2.046597481,-2.034747422,Ir,17,corner
1128,-1.162448883,-1.175385173,Pd,17,edge
1129,-0.85845089,-0.932795699,Pd,17,facet
1130,-1.161252499,-1.20378009,Pd,17,edge
1131,-1.021300316,-1.042294151,Pd,17,facet
1132,-0.938521385,-0.960160155,Pd,17,facet
1133,-0.810442448,-0.896531187,Pd,17,facet
1134,-0.900314331,-0.949232339,Pd,17,facet
1135,-0.896325111,-0.895867696,Pd,17,facet
1136,-0.908274651,-0.991366581,Pd,17,facet
1137,-1.252532005,-1.335479225,Pd,17,corner
1138,-0.890676022,-0.943759105,Pd,17,facet
1139,-1.011893272,-1.044035049,Pd,17,facet
1140,-1.292643547,-1.312111712,Pd,17,corner
1141,-0.910599709,-0.89838037,Pd,17,facet
1142,-0.971770763,-1.037479227,Pd,17,facet
1143,-1.270673275,-1.32353902,Pd,17,corner
1144,-0.897319794,-0.892973681,Pd,17,facet
1145,-0.944896221,-0.900565427,Pd,17,facet
1146,-1.275224209,-1.284357185,Pd,17,edge
1147,-0.964630604,-0.999436948,Pd,17,facet
1148,-1.013105392,-1.004901291,Pd,17,facet
1149,-1.138425827,-1.18274984,Pd,17,edge
1150,-0.893659592,-0.928207371,Pd,17,facet
1151,-1.263811111,-1.288892007,Pd,17,corner
1152,-1.118259907,-1.156956227,Pt,17,facet
1153,-1.031209469,-1.128170991,Pt,17,facet
1154,-1.577132702,-1.587395607,Pt,17,edge
1155,-1.483291626,-1.562152112,Pt,17,corner
1156,-1.061595917,-1.182855347,Pt,17,facet
1157,-1.476420879,-1.524416472,Pt,17,edge
1158,-1.065712452,-1.172193293,Pt,17,facet
1159,-1.633087635,-1.594182522,Pt,17,edge
1160,-1.090894699,-1.158399727,Pt,17,facet
1161,-0.997782707,-1.136863779,Pt,17,facet
1162,-1.099767208,-1.171021311,Pt,17,facet
1163,-1.282160759,-1.234179903,Pt,17,edge
1164,-1.450696468,-1.450443152,Pt,17,edge
1165,-1.136891365,-1.218812279,Pt,17,facet
1166,-1.465100288,-1.487144783,Pt,17,edge
1167,-1.585269451,-1.570599837,Pt,17,corner
1168,-1.344732285,-1.292019326,Pt,17,edge
1169,-1.597821712,-1.593558637,Pt,17,corner
1170,-1.103199005,-1.09135834,Pt,17,facet
1171,-1.532464504,-1.49189915,Pt,17,edge
1172,-1.715917587,-1.756156576,Pt,17,corner
1173,-1.46532774,-1.430247404,Pt,17,edge
1174,-1.402747154,-1.394104237,Rh,17,facet
1175,-1.885893822,-1.879366007,Rh,17,corner
1176,-1.454794407,-1.47635365,Rh,17,facet
1177,-1.279769897,-1.359945847,Rh,17,facet
1178,-1.688049793,-1.708284556,Rh,17,corner
1179,-1.326178074,-1.364286651,Rh,17,facet
1180,-1.401666641,-1.410765766,Rh,17,facet
1181,-1.455350399,-1.497581868,Rh,17,edge
1182,-1.299384594,-1.200099122,Rh,17,facet
1183,-1.638406754,-1.669208591,Rh,17,corner
1184,-1.56912899,-1.563193903,Rh,17,edge
1185,-1.405576706,-1.430418718,Rh,17,facet
1186,-1.641626358,-1.595690024,Rh,17,edge
1187,-1.338452339,-1.326153581,Rh,17,facet
1188,-1.46341753,-1.446089956,Rh,17,facet
1189,-1.43037796,-1.452405825,Rh,17,edge
1190,-1.590969086,-1.569829916,Rh,17,edge
1191,-1.628654957,-1.694495862,Rh,17,corner
1192,-1.460031033,-1.425268747,Rh,17,facet
1193,-1.479275703,-1.45788807,Rh,17,facet
1194,-1.342467308,-1.38496854,Rh,17,facet
1195,-1.506492615,-1.514577535,Rh,17,facet
1196,-1.452884197,-1.414017175,Rh,17,facet
1197,-1.506906509,-1.496543293,Rh,17,facet
1198,-1.483090878,-1.48081635,Rh,17,facet
1199,-1.684718132,-1.674372452,Rh,17,edge
1200,-1.799088955,-1.840824134,Rh,17,corner
1201,-1.945652962,-1.942137749,Ru,17,facet
1202,-2.183265686,-2.187622109,Ru,17,corner
1203,-2.060557365,-2.141381433,Ru,17,corner
1204,-2.053311348,-1.939968924,Ru,17,facet
1205,-2.039183617,-1.988124066,Ru,17,edge
1206,-1.889828682,-1.900049259,Ru,17,facet
1207,-1.768757343,-1.820538817,Ru,17,facet
1208,-2.176513672,-2.103798817,Ru,17,edge
1209,-1.97633028,-1.939262811,Ru,17,facet
1210,-2.109885216,-2.145228799,Ru,17,corner
1211,-2.019412994,-1.965589382,Ru,17,edge
1212,-1.969828606,-1.959873852,Ru,17,edge
1213,-1.75377655,-1.873058906,Ru,17,facet
1214,-2.134979248,-2.160798513,Ru,17,corner
1215,-1.896547318,-1.904921767,Ru,17,facet
1216,-1.934093952,-1.898099212,Ru,17,facet
1217,-1.800139904,-1.794413038,Ru,17,facet
1218,-2.198850155,-2.146267364,Ru,17,edge
1219,-1.91041851,-1.956236255,Ru,17,facet
1220,-1.988027573,-1.941133005,Ir,18,edge
1221,-1.720236301,-1.754253581,Ir,18,facet
1222,-1.771811485,-1.756214779,Ir,18,facet
1223,-1.873129368,-1.793637246,Ir,18,facet
1224,-2.089128494,-1.955444559,Ir,18,edge
1225,-1.917704105,-1.925838455,Ir,18,edge
1226,-1.962600231,-2.030982269,Ir,18,corner
1227,-1.92602396,-1.850939834,Ir,18,facet
1228,-1.851421833,-1.880113457,Ir,18,edge
1229,-1.622600555,-1.633534306,Ir,18,facet
1230,-1.561621189,-1.615415844,Ir,18,facet
1231,-1.519821167,-1.548374685,Ir,18,facet
1232,-1.760017395,-1.659426611,Ir,18,facet
1233,-1.887554646,-1.89521457,Ir,18,edge
1234,-2.026035309,-1.903369209,Ir,18,edge
1235,-1.996324539,-2.045539629,Ir,18,corner
1236,-1.994612217,-1.837975466,Ir,18,facet
1237,-2.007182121,-1.938963292,Ir,18,edge
1238,-0.916470051,-0.910417443,Pd,18,facet
1239,-1.254521847,-1.289431862,Pd,18,corner
1240,-0.952272415,-1.004146903,Pd,18,facet
1241,-1.11297369,-1.112881889,Pd,18,edge
1242,-1.222900867,-1.184375276,Pd,18,edge
1243,-1.413934231,-1.422684857,Pd,18,corner
1244,-0.83257246,-0.871590219,Pd,18,facet
1245,-1.416579723,-1.340849285,Pd,18,edge
1246,-1.132246971,-1.044806374,Pd,18,facet
1247,-1.248745441,-1.199392111,Pd,18,edge
1248,-1.102852821,-1.061387319,Pd,18,facet
1249,-1.397512436,-1.407217416,Pd,18,corner
1250,-1.387434959,-1.416073894,Pd,18,corner
1251,-1.208245754,-1.176454259,Pd,18,edge
1252,-0.861094475,-0.916882454,Pd,18,facet
1253,-0.943229675,-0.961497484,Pd,18,facet
1254,-1.616327286,-1.4349766,Pd,18,corner
1255,-1.505920887,-1.473513865,Pd,18,corner
1256,-1.272826672,-1.236922975,Pd,18,corner
1257,-1.226968765,-1.226902817,Pd,18,corner
1258,-0.918345928,-0.923605674,Pd,18,facet
1259,-0.972865582,-1.017359802,Pd,18,facet
1260,-0.909970284,-0.966509701,Pd,18,facet
1261,-0.993967533,-0.970253068,Pd,18,facet
1262,-0.868213654,-0.888876586,Pd,18,facet
1263,-1.263620377,-1.286575171,Pd,18,corner
1264,-1.285806656,-1.278801407,Pd,18,corner
1265,-1.587551117,-1.616020546,Pt,18,edge
1266,-1.575423241,-1.58614598,Pt,18,corner
1267,-1.255109787,-1.240956023,Pt,18,facet
1268,-1.352116108,-1.421979985,Pt,18,edge
1269,-1.217220783,-1.252408553,Pt,18,facet
1270,-1.230510712,-1.151475452,Pt,18,facet
1271,-1.267327309,-1.276222187,Pt,18,facet
1272,-1.1350317,-1.152547289,Pt,18,facet
1273,-1.387927532,-1.372196367,Pt,18,edge
1274,-1.352391243,-1.2934939,Pt,18,facet
1275,-1.71027565,-1.66824571,Pt,18,edge
1276,-1.306248665,-1.350693699,Pt,18,facet
1277,-1.128098965,-1.185433459,Pt,18,facet
1278,-1.461103916,-1.475306264,Pt,18,edge
1279,-1.311704159,-1.248780733,Pt,18,facet
1280,-1.475047588,-1.398066452,Pt,18,edge
1281,-1.445573807,-1.389253093,Pt,18,edge
1282,-1.653470516,-1.697551892,Pt,18,corner
1283,-1.191387653,-1.28548734,Pt,18,facet
1284,-1.544077396,-1.549935116,Pt,18,edge
1285,-1.155647755,-1.180205822,Pt,18,facet
1286,-1.180464745,-1.147470536,Pt,18,facet
1287,-1.53151226,-1.558921648,Pt,18,corner
1288,-1.733718395,-1.673994371,Rh,18,edge
1289,-1.486999512,-1.480315779,Rh,18,facet
1290,-1.382763386,-1.42705941,Rh,18,facet
1291,-1.483603001,-1.467846625,Rh,18,facet
1292,-1.740823269,-1.76886843,Rh,18,corner
1293,-1.539288044,-1.512647354,Rh,18,facet
1294,-1.890144825,-1.779245889,Rh,18,edge
1295,-1.538937092,-1.515774315,Rh,18,facet
1296,-1.389588356,-1.430457746,Rh,18,facet
1297,-1.447816372,-1.442002829,Rh,18,facet
1298,-1.576947212,-1.594172511,Rh,18,edge
1299,-1.583372593,-1.660795172,Rh,18,corner
1300,-1.562246799,-1.598911884,Rh,18,edge
1301,-1.757874966,-1.677089588,Rh,18,edge
1302,-1.752984047,-1.735057671,Rh,18,corner
1303,-1.541809082,-1.519325055,Rh,18,facet
1304,-1.609363556,-1.592521057,Rh,18,edge
1305,-1.681083202,-1.679202303,Rh,18,corner
1306,-1.374445438,-1.395743588,Rh,18,facet
1307,-1.379284382,-1.409063096,Rh,18,facet
1308,-1.410742283,-1.465815068,Rh,18,facet
1309,-1.404676914,-1.434054366,Rh,18,facet
1310,-1.410856247,-1.432801946,Rh,18,facet
1311,-1.635923862,-1.707394619,Rh,18,corner
1312,-1.377493382,-1.411171763,Rh,18,facet
1313,-1.358062267,-1.322864202,Rh,18,facet
1314,-1.284241199,-1.326173935,Rh,18,facet
1315,-1.410900116,-1.382744943,Rh,18,facet
1316,-1.779182434,-1.719447323,Rh,18,edge
1317,-1.605960846,-1.605005345,Rh,18,edge
1318,-2.119945049,-2.048350649,Ru,18,edge
1319,-2.06412077,-1.951508592,Ru,18,facet
1320,-1.849764824,-1.93125945,Ru,18,facet
1321,-2.507008553,-2.364917492,Ru,18,edge
1322,-1.828032017,-1.921627629,Ru,18,facet
1323,-2.01299715,-2.088618636,Ru,18,corner
1324,-2.046084881,-1.996231837,Ru,18,edge
1325,-1.87271595,-1.879041035,Ru,18,facet
1326,-1.926898479,-1.840068774,Ru,18,facet
1327,-2.080613136,-1.953890236,Ru,18,facet
1328,-2.013309956,-1.933360701,Ru,18,facet
1329,-1.719158173,-1.744662223,Ru,18,facet
1330,-2.343216896,-2.159241196,Ru,18,edge
1331,-2.073086739,-2.088737488,Ru,18,corner
1332,-1.749726772,-1.802481886,Ru,18,facet
1333,-1.737138748,-1.742994905,Ru,18,facet
1334,-2.019445419,-2.072639634,Ru,18,edge
1335,-2.140057564,-2.059935072,Ru,18,edge
1336,-1.855335712,-1.908397261,Ru,18,facet
1337,-2.165869713,-2.199938922,Ru,18,corner
1338,-1.87514925,-1.959094376,Ru,18,edge
1339,-1.960108757,-2.093860162,Ru,18,corner
1340,-2.035189152,-1.971141845,Ru,18,edge
1341,-1.756507397,-1.863157832,Ru,18,facet
1342,-2.043010712,-1.947073169,Ir,19,edge
1343,-1.611084938,-1.568768546,Ir,19,facet
1344,-1.678719521,-1.612470422,Ir,19,facet
1345,-2.06328249,-2.082450064,Ir,19,corner
1346,-1.664319038,-1.737989627,Ir,19,facet
1347,-1.971234322,-1.926132442,Ir,19,edge
1348,-1.890190601,-1.908959259,Ir,19,edge
1349,-1.729598045,-1.716431046,Ir,19,facet
1350,-2.325516224,-2.169896984,Ir,19,edge
1351,-1.878257275,-1.897814101,Ir,19,edge
1352,-1.908579826,-1.888077385,Ir,19,facet
1353,-2.142452717,-2.143427124,Ir,19,corner
1354,-2.021443844,-1.970499462,Ir,19,edge
1355,-2.196587086,-2.052450335,Ir,19,edge
1356,-1.901246071,-1.920090985,Ir,19,edge
1357,-1.89513588,-2.009372034,Ir,19,edge
1358,-1.967271805,-1.929243135,Ir,19,edge
1359,-1.658874512,-1.706310803,Ir,19,facet
1360,-1.905614376,-1.92975985,Ir,19,edge
1361,-2.00316143,-2.10314011,Ir,19,corner
1362,-1.902740479,-1.964451417,Ir,19,edge
1363,-0.859926224,-0.914793998,Pd,19,facet
1364,-1.221241474,-1.243993714,Pd,19,corner
1365,-1.151592255,-1.104561943,Pd,19,facet
1366,-1.226501465,-1.204760872,Pd,19,edge
1367,-1.262003422,-1.20964398,Pd,19,edge
1368,-0.81786871,-0.84288248,Pd,19,facet
1369,-0.991590023,-1.035448852,Pd,19,facet
1370,-0.868102551,-0.854479638,Pd,19,facet
1371,-1.12926054,-1.060471202,Pd,19,facet
1372,-0.964524269,-0.958002772,Pd,19,facet
1373,-1.036603451,-0.98600235,Pd,19,facet
1374,-1.394951344,-1.387187503,Pd,19,corner
1375,-0.86612606,-0.872791869,Pd,19,facet
1376,-1.365271568,-1.395224147,Pd,19,corner
1377,-1.073678493,-1.030992073,Pd,19,facet
1378,-1.170631886,-1.184638247,Pd,19,edge
1379,-0.915849209,-0.961497484,Pd,19,facet
1380,-1.297533035,-1.342614512,Pd,19,corner
1381,-1.142551422,-1.154524986,Pd,19,edge
1382,-0.927960873,-0.911656279,Pd,19,facet
1383,-0.831493855,-0.874569286,Pd,19,facet
1384,-0.979362965,-1.061682995,Pd,19,facet
1385,-1.394749641,-1.441974947,Pd,19,corner
1386,-1.626770496,-1.540991576,Pt,19,edge
1387,-1.769545078,-1.742368968,Pt,19,corner
1388,-1.201779366,-1.249337512,Pt,19,facet
1389,-1.537615299,-1.512417045,Pt,19,edge
1390,-1.111607552,-1.078840774,Pt,19,facet
1391,-1.641198158,-1.675975273,Pt,19,corner
1392,-1.670512199,-1.651216609,Pt,19,edge
1393,-1.094078541,-1.141689558,Pt,19,facet
1394,-1.064592838,-1.159562255,Pt,19,facet
1395,-1.213497639,-1.182113802,Pt,19,facet
1396,-1.522211075,-1.488895775,Pt,19,edge
1397,-1.455239296,-1.427968919,Pt,19,edge
1398,-1.600279331,-1.639066419,Pt,19,corner
1399,-1.190299034,-1.179208376,Pt,19,facet
1400,-1.177847862,-1.215007894,Pt,19,facet
1401,-1.596282959,-1.672559676,Pt,19,corner
1402,-1.260033131,-1.25826075,Pt,19,facet
1403,-1.206914902,-1.227299639,Pt,19,facet
1404,-1.157840729,-1.187869677,Pt,19,facet
1405,-1.218224049,-1.244231943,Pt,19,facet
1406,-1.135696411,-1.166368691,Pt,19,facet
1407,-1.150885582,-1.16238298,Pt,19,facet
1408,-1.604480743,-1.639943308,Pt,19,corner
1409,-1.627686977,-1.630489911,Pt,19,edge
1410,-1.464766979,-1.527567939,Pt,19,edge
1411,-1.505719185,-1.562149812,Pt,19,corner
1412,-1.629322529,-1.633992293,Rh,19,edge
1413,-1.365512848,-1.390243035,Rh,19,facet
1414,-1.567138672,-1.527250522,Rh,19,facet
1415,-1.356849194,-1.419493081,Rh,19,facet
1416,-1.734113216,-1.67261997,Rh,19,edge
1417,-1.480473518,-1.536795899,Rh,19,edge
1418,-1.776913166,-1.783192394,Rh,19,corner
1419,-1.414599419,-1.442081967,Rh,19,facet
1420,-1.556854725,-1.647325107,Rh,19,corner
1421,-1.678173542,-1.625265818,Rh,19,edge
1422,-1.557230949,-1.61219856,Rh,19,edge
1423,-1.590536118,-1.532419315,Rh,19,facet
1424,-1.416257381,-1.397057227,Rh,19,facet
1425,-1.570795536,-1.617836779,Rh,19,corner
1426,-1.395021439,-1.43150991,Rh,19,facet
1427,-1.369885921,-1.389947475,Rh,19,facet
1428,-1.296043873,-1.334145088,Rh,19,facet
1429,-1.403140545,-1.487313862,Rh,19,facet
1430,-1.648068905,-1.661645193,Rh,19,edge
1431,-1.366421223,-1.362953558,Rh,19,facet
1432,-1.500108719,-1.504599208,Rh,19,facet
1433,-1.722927094,-1.757211527,Rh,19,corner
1434,-1.812254906,-1.952767506,Ru,19,edge
1435,-1.769953251,-1.739787927,Ru,19,facet
1436,-1.860549927,-2.010415324,Ru,19,corner
1437,-1.753291607,-1.95260954,Ru,19,edge
1438,-1.815167427,-1.877885982,Ru,19,facet
1439,-1.821488857,-1.808755261,Ru,19,facet
1440,-2.296811581,-2.000452578,Ru,19,facet
1441,-1.748970509,-1.762123378,Ru,19,facet
1442,-1.748531342,-1.961601431,Ru,19,corner
1443,-1.867322922,-1.919852708,Ru,19,facet
1444,-1.996240616,-1.984779418,Ru,19,edge
1445,-1.781152248,-1.756567234,Ru,19,facet
1446,-1.899693966,-2.064597692,Ru,19,corner
1447,-2.067445278,-2.036108933,Ru,19,edge
1448,-1.631822586,-1.656304238,Ru,19,facet
1449,-1.951489925,-1.904857099,Ru,19,facet
1450,-2.006167889,-2.069950114,Ru,19,corner
1451,-1.753125668,-1.819720836,Ru,19,facet
1452,-2.088615417,-2.10361593,Ru,19,edge
1453,-1.804461956,-1.870739683,Ru,19,facet
1454,-2.029386044,-2.003104861,Ru,19,edge
1455,-1.649374008,-1.675870805,Ru,19,facet
1456,-1.802929878,-1.802142538,Ru,19,facet
1457,-1.89653635,-1.918897828,Ru,19,facet
1458,-2.087905884,-2.128446159,Ru,19,corner
1459,-2.000308037,-1.932381956,Ru,19,facet
1460,-1.879826546,-2.042147347,Ru,19,corner
1461,-1.765058041,-1.870748238,Ru,19,facet
1462,-1.633683205,-1.663046858,Ru,19,facet
1463,-2.346968651,-2.17767054,Ru,19,edge
1464,-1.917542934,-1.917250265,Ir,20,facet
1465,-1.824134827,-1.776585133,Ir,20,facet
1466,-1.635818481,-1.58406974,Ir,20,facet
1467,-1.703876972,-1.690339609,Ir,20,facet
1468,-2.014373302,-2.024852102,Ir,20,corner
1469,-1.924194336,-1.81634432,Ir,20,facet
1470,-1.970259666,-2.031429441,Ir,20,corner
1471,-1.472911835,-1.466863216,Ir,20,facet
1472,-1.659174919,-1.653613397,Ir,20,facet
1473,-1.728386402,-1.722162828,Ir,20,facet
1474,-1.517490864,-1.539172805,Ir,20,facet
1475,-1.874757767,-1.8808032,Ir,20,edge
1476,-1.939028263,-1.897912564,Ir,20,edge
1477,-2.096419334,-1.94538882,Ir,20,facet
1478,-2.158041,-2.122692406,Ir,20,corner
1479,-1.675326347,-1.667961351,Ir,20,facet
1480,-1.996831894,-2.068459628,Ir,20,corner
1481,-2.067726612,-2.075688291,Ir,20,corner
1482,-1.828117847,-1.836289911,Ir,20,facet
1483,-1.593511581,-1.665424997,Ir,20,facet
1484,-1.636067867,-1.694892209,Ir,20,facet
1485,-1.751636505,-1.760305766,Ir,20,facet
1486,-2.177450657,-2.220728653,Ir,20,corner
1487,-2.141541004,-2.042801612,Ir,20,edge
1488,-1.160263062,-1.190273265,Pd,20,edge
1489,-1.118790627,-1.144811571,Pd,20,edge
1490,-0.97680521,-0.962684557,Pd,20,facet
1491,-1.398468018,-1.287132518,Pd,20,edge
1492,-1.562461853,-1.473700338,Pd,20,corner
1493,-1.033535004,-1.027074741,Pd,20,facet
1494,-1.526117802,-1.470142193,Pd,20,corner
1495,-1.321202755,-1.245178016,Pd,20,edge
1496,-1.128112316,-1.173291168,Pd,20,edge
1497,-0.82811451,-0.862062654,Pd,20,facet
1498,-0.934056282,-0.924483672,Pd,20,facet
1499,-0.950808048,-0.919302251,Pd,20,facet
1500,-1.416173935,-1.413358911,Pd,20,corner
1501,-1.120105267,-1.193971483,Pd,20,edge
1502,-0.946623802,-0.988441395,Pd,20,facet
1503,-0.906812191,-0.980163571,Pd,20,facet
1504,-1.08891058,-1.118121331,Pd,20,edge
1505,-0.976263046,-1.005618466,Pd,20,facet
1506,-1.079898834,-1.076987114,Pd,20,facet
1507,-1.061225414,-1.049437871,Pd,20,facet
1508,-1.013390541,-1.046411697,Pd,20,facet
1509,-0.97082901,-0.986199379,Pd,20,facet
1510,-1.515961647,-1.468030954,Pd,20,corner
1511,-1.361225128,-1.366941818,Pd,20,corner
1512,-1.139260292,-1.166233798,Pt,20,facet
1513,-1.963528633,-1.848967398,Pt,20,corner
1514,-1.048635006,-1.106483038,Pt,20,facet
1515,-1.364484787,-1.359822591,Pt,20,edge
1516,-1.160251617,-1.115131184,Pt,20,facet
1517,-1.291484356,-1.29713166,Pt,20,facet
1518,-1.337866783,-1.336257244,Pt,20,edge
1519,-1.192811012,-1.216246214,Pt,20,facet
1520,-1.335791588,-1.34880431,Pt,20,edge
1521,-1.350958824,-1.230204742,Pt,20,facet
1522,-1.189081669,-1.261753824,Pt,20,facet
1523,-1.168335915,-1.217187995,Pt,20,facet
1524,-1.290914059,-1.358426371,Pt,20,facet
1525,-1.068622112,-1.160122938,Pt,20,facet
1526,-1.040259838,-1.107000745,Pt,20,facet
1527,-1.69633913,-1.781502332,Pt,20,corner
1528,-1.16881752,-1.148885303,Pt,20,facet
1529,-1.135931015,-1.195002827,Pt,20,facet
1530,-1.574043274,-1.486927722,Pt,20,edge
1531,-1.584807396,-1.599139426,Pt,20,corner
1532,-1.581421852,-1.643765228,Pt,20,corner
1533,-1.683067322,-1.709520481,Rh,20,corner
1534,-1.643743515,-1.63621089,Rh,20,edge
1535,-1.647613525,-1.596685436,Rh,20,edge
1536,-1.533054829,-1.492813892,Rh,20,facet
1537,-1.539838314,-1.547710131,Rh,20,edge
1538,-1.469265938,-1.426578589,Rh,20,facet
1539,-1.475181103,-1.431594806,Rh,20,facet
1540,-1.26102066,-1.288883872,Rh,20,facet
1541,-1.573863506,-1.606820033,Rh,20,corner
1542,-1.633560181,-1.641913237,Rh,20,edge
1543,-1.491334915,-1.494519144,Rh,20,facet
1544,-1.557305336,-1.589432634,Rh,20,edge
1545,-1.291297913,-1.418099784,Rh,20,facet
1546,-1.597011089,-1.624171558,Rh,20,edge
1547,-1.641560555,-1.705993132,Rh,20,corner
1548,-1.631659508,-1.625826567,Rh,20,edge
1549,-1.726696968,-1.676727859,Rh,20,edge
1550,-1.754688263,-1.799396469,Rh,20,corner
1551,-1.60647583,-1.635379217,Rh,20,edge
1552,-2.063525677,-1.926694498,Rh,20,edge
1553,-1.408857346,-1.459508232,Rh,20,facet
1554,-1.65641737,-1.723809532,Rh,20,corner
1555,-1.493494034,-1.448284387,Rh,20,facet
1556,-1.530067921,-1.553855655,Rh,20,edge
1557,-1.468815327,-1.454816023,Rh,20,facet
1558,-1.761144638,-1.686289276,Rh,20,edge
1559,-1.761943817,-1.937514888,Ru,20,edge
1560,-1.901791096,-1.902089812,Ru,20,facet
1561,-1.753574371,-1.770742679,Ru,20,facet
1562,-1.853077412,-1.893907029,Ru,20,facet
1563,-1.967535973,-2.047936665,Ru,20,corner
1564,-2.038053036,-2.032535751,Ru,20,edge
1565,-2.157314777,-1.95402808,Ru,20,facet
1566,-2.025627136,-1.944679013,Ru,20,facet
1567,-1.719799042,-1.791722311,Ru,20,facet
1568,-1.81419611,-1.940936792,Ru,20,edge
1569,-1.722288132,-1.756525829,Ru,20,facet
1570,-1.8694067,-1.955320497,Ru,20,edge
1571,-1.856651783,-1.948658815,Ru,20,edge
1572,-1.766222,-1.747103124,Ru,20,facet
1573,-2.048936844,-2.058773795,Ru,20,edge
1574,-2.051772118,-1.945351997,Ru,20,facet
1575,-1.944051266,-2.061778442,Ru,20,corner
1576,-1.889014244,-2.029499945,Ru,20,corner
1577,-2.060612679,-2.049640774,Ru,20,edge
1578,-1.709847927,-1.906557102,Ru,20,facet
1579,-1.933320999,-1.975099298,Ru,20,edge
1580,-2.076781273,-1.957325097,Ru,20,facet
1581,-2.225722313,-2.213146184,Ru,20,corner
1582,-2.056572437,-2.032948887,Ru,20,edge
1583,-1.842896461,-1.846726299,Ru,20,facet
1584,-2.076430321,-2.004761641,Ru,20,edge
1585,-1.941918373,-1.953604688,Ru,20,facet
1586,-2.003462315,-2.027575151,Ir,21,corner
1587,-1.666348457,-1.663099902,Ir,21,facet
1588,-1.982374668,-1.949552998,Ir,21,edge
1589,-1.735487938,-1.714630618,Ir,21,facet
1590,-1.682262897,-1.657288661,Ir,21,facet
1591,-1.549234867,-1.621405854,Ir,21,facet
1592,-1.657196045,-1.708775402,Ir,21,facet
1593,-1.637985229,-1.638385558,Ir,21,facet
1594,-1.968213081,-1.97294203,Ir,21,edge
1595,-1.769673824,-1.80704504,Ir,21,facet
1596,-1.975585937,-1.856198478,Ir,21,facet
1597,-1.943130493,-1.892447307,Ir,21,edge
1598,-2.097744942,-2.125066917,Ir,21,corner
1599,-2.112129688,-2.108452253,Ir,21,corner
1600,-1.670544147,-1.725483635,Ir,21,facet
1601,-2.030352116,-1.902084823,Ir,21,facet
1602,-2.167689323,-2.170078702,Ir,21,corner
1603,-1.919243336,-1.888606066,Ir,21,facet
1604,-1.898163319,-1.947909441,Ir,21,edge
1605,-1.191700459,-1.168559842,Pd,21,edge
1606,-1.331027985,-1.266842908,Pd,21,edge
1607,-1.27094841,-1.266037623,Pd,21,edge
1608,-1.508065701,-1.460558263,Pd,21,corner
1609,-0.831016541,-0.846886564,Pd,21,facet
1610,-1.126245022,-1.118667884,Pd,21,edge
1611,-0.820344448,-0.860864846,Pd,21,facet
1612,-1.268862247,-1.243539275,Pd,21,edge
1613,-1.088484287,-1.024344658,Pd,21,facet
1614,-1.297992229,-1.188036873,Pd,21,edge
1615,-1.353752136,-1.304593931,Pd,21,corner
1616,-1.387172699,-1.364931281,Pd,21,corner
1617,-1.143523693,-1.14675568,Pd,21,edge
1618,-0.878015518,-0.900955132,Pd,21,facet
1619,-0.960196495,-0.972010687,Pd,21,facet
1620,-0.939614296,-0.881152165,Pd,21,facet
