,Ead_NNP,Ead_reg,ontop_element,ad_place_num,struct_no
0,-1.9209098815917924,-1.8552510878612718,Ir,1,8
1,-1.920902252197263,-1.943164365232934,Ir,2,8
2,-1.700612068176266,-1.7894771525306257,Ir,1,8
3,-1.7901148796081516,-1.7199948139380254,Ir,1,8
4,-2.200373172760008,-2.178434430465082,Ir,3,8
5,-2.2687554359436017,-2.140153954481581,Ir,2,8
6,-1.6763629913330034,-1.718201429633961,Ir,1,8
7,-1.494938373565673,-1.5119805928449106,Ir,1,8
8,-1.8233304023742667,-1.7303296979267877,Ir,1,8
9,-1.6261281967163077,-1.60084939839964,Ir,1,8
10,-2.144359588623046,-2.0896004865643736,Ir,3,8
11,-1.7637686729431143,-1.7015634152106998,Ir,1,8
12,-1.8626341819763184,-1.8657836848887646,Ir,2,8
13,-2.017905235290522,-2.0598025274080416,Ir,3,8
14,-1.844765186309816,-1.8708790521458076,Ir,2,8
15,-1.8512587547302264,-1.8174461105161284,Ir,1,8
16,-1.7981109619140598,-1.8443439127072114,Ir,2,8
17,-1.531976222991947,-1.5636184926129517,Ir,1,8
18,-1.911102771759032,-1.9806157319827318,Ir,3,8
19,-1.884260654449464,-1.82605301363069,Ir,1,8
20,-1.8513255119323668,-1.849562895760072,Ir,1,8
21,-2.293861865997308,-2.338417294282588,Ir,3,8
22,-1.9288330078125,-1.940860515973467,Ir,2,8
23,-2.046904563903809,-1.9407647206500078,Ir,1,8
24,-1.2501235008239684,-1.249152405782187,Pd,2,8
25,-1.2253184318542454,-1.1900565551828441,Pd,2,8
26,-1.3797893524169886,-1.3156031676687265,Pd,3,8
27,-0.8550372123718253,-0.8828171479534409,Pd,1,8
28,-0.9097771644592224,-0.9584048782138956,Pd,1,8
29,-0.9254322052001918,-0.9474017526340414,Pd,1,8
30,-0.9621677398681588,-0.9745234717810461,Pd,1,8
31,-0.8677868843078542,-0.9371855692053649,Pd,1,8
32,-1.181132793426512,-1.1392905472336698,Pd,2,8
33,-1.2536344528198209,-1.3213652433865386,Pd,3,8
34,-1.1550164222717267,-1.1767451804806308,Pd,2,8
35,-1.360975742340086,-1.3814777484590093,Pd,3,8
36,-1.1068382263183532,-1.1472933382243735,Pd,2,8
37,-1.2307839393615705,-1.2149998108244189,Pd,2,8
38,-1.3122296333312988,-1.3514230022170208,Pd,3,8
39,-1.2283444404602042,-1.2330313698985969,Pd,2,8
40,-1.3753499984741175,-1.3878443092331718,Pd,3,8
41,-1.1727752685546848,-1.1679735644922469,Pd,2,8
42,-0.8772425651550275,-0.93935598840985,Pd,1,8
43,-1.2548956871032706,-1.2037951575614443,Pd,2,8
44,-1.524812221527097,-1.4419268530053968,Pd,3,8
45,-1.332487106323243,-1.3240841273007546,Pd,3,8
46,-1.522275924682612,-1.4764972618967962,Pt,2,8
47,-1.2522830963134712,-1.1951736190062803,Pt,1,8
48,-1.582791328430169,-1.5923292879487023,Pt,2,8
49,-1.3673200607299778,-1.3385894264197935,Pt,2,8
50,-1.7487792968749982,-1.725350142467152,Pt,3,8
51,-1.140766620635982,-1.1310998877913727,Pt,1,8
52,-1.0368075370788512,-1.086693064696015,Pt,1,8
53,-1.358465194702144,-1.3850993085730592,Pt,2,8
54,-1.5693097114562962,-1.575303824279298,Pt,3,8
55,-1.6332688331603986,-1.5375795756935986,Pt,2,8
56,-1.4870948791503906,-1.479953451116222,Pt,2,8
57,-1.3187747001647931,-1.304864772650608,Pt,1,8
58,-1.6640453338623002,-1.6091793125270741,Pt,3,8
59,-1.165621757507318,-1.1834171819972947,Pt,1,8
60,-1.2582011222839349,-1.2236696935117772,Pt,1,8
61,-1.4768776893615714,-1.5083434724459646,Pt,2,8
62,-1.2356505393981942,-1.1733077315981715,Pt,1,8
63,-1.081565380096431,-1.0964837965802499,Pt,1,8
64,-1.18652009963989,-1.2222406820315703,Pt,1,8
65,-1.1562905311584455,-1.167390224620988,Pt,1,8
66,-1.1309270858764648,-1.1940819394678022,Pt,1,8
67,-1.3419961929321227,-1.4390558652819891,Pt,2,8
68,-1.0939331054687509,-1.1986448624108603,Pt,1,8
69,-1.4891395568847638,-1.4798469995182186,Pt,2,8
70,-1.41621923446655,-1.3708827521778055,Rh,1,8
71,-1.6250801086425737,-1.6052025944574742,Rh,2,8
72,-1.8670954704284608,-1.7764056442979446,Rh,3,8
73,-1.5735511779785147,-1.5108541712768835,Rh,1,8
74,-1.534751892089842,-1.568075724314645,Rh,2,8
75,-1.6519031524658132,-1.6565492192744957,Rh,3,8
76,-1.4942784309387154,-1.521229106012428,Rh,1,8
77,-1.7309432029724086,-1.78673661233348,Rh,3,8
78,-1.5714430809020952,-1.6226633241269544,Rh,2,8
79,-1.5559649467468226,-1.5598624986875242,Rh,2,8
80,-1.4192366600036568,-1.3679975136279874,Rh,1,8
81,-1.43540239334106,-1.374332767822898,Rh,1,8
82,-1.283756256103513,-1.2909607970550891,Rh,1,8
83,-1.597518920898434,-1.552266227500274,Rh,2,8
84,-1.5682516098022434,-1.515610659712406,Rh,1,8
85,-1.5532555580139116,-1.4957552227637474,Rh,1,8
86,-1.27016019821167,-1.291062173823639,Rh,1,8
87,-1.6231694221496582,-1.5351145377465607,Rh,1,8
88,-1.7563333511352512,-1.7362542568918358,Rh,3,8
89,-1.3593139648437482,-1.374587585994158,Rh,1,8
90,-1.4294142723083452,-1.4253509676097214,Rh,1,8
91,-1.5438313484191903,-1.553252345384716,Rh,2,8
92,-1.4762434959411603,-1.4804912225981293,Rh,1,8
93,-1.5753545761108398,-1.4884036296237422,Rh,1,8
94,-1.5525541305541974,-1.618412239222838,Rh,3,8
95,-1.6015982627868617,-1.661901317323995,Ru,1,8
96,-1.9118790626525843,-1.9176508058652,Ru,1,8
97,-1.993932723999024,-1.9382784190990128,Ru,1,8
98,-1.9970650672912609,-1.993579069563884,Ru,2,8
99,-1.870174884796138,-1.9190753974912647,Ru,1,8
100,-2.02686023712158,-1.9450332769044334,Ru,1,8
101,-2.268951416015625,-2.1204144024511566,Ru,2,8
102,-1.9048643112182584,-1.8837405670937397,Ru,1,8
103,-1.851397514343259,-1.8296567949753488,Ru,1,8
104,-1.9842076301574672,-1.9407015313433622,Ru,1,8
105,-1.994833946228024,-1.987128972920479,Ru,2,8
106,-2.0930738449096635,-2.0786728218131283,Ru,3,8
107,-1.800401687622066,-1.7854896012731565,Ru,1,8
108,-1.9827184677124023,-2.018363983188158,Ru,2,8
109,-1.9786052703857369,-1.9310143003357367,Ru,1,8
110,-2.036924362182617,-1.95904325794552,Ru,1,8
111,-2.286047935485837,-2.215108020071542,Ru,3,8
112,-1.990476608276364,-2.000630375685102,Ru,2,8
113,-1.81614255905151,-1.8017752619717144,Ru,1,8
114,-1.894260883331296,-1.9017249977937434,Ru,1,8
115,-1.7003111839294451,-1.7136169765689802,Ru,1,8
116,-1.7071948051452577,-1.699419103903347,Ru,1,8
117,-1.915956974029536,-1.837230503652944,Ru,1,8
118,-1.856541156768796,-1.8591006491075421,Ru,1,8
119,-2.0265574455261213,-2.0679464036788544,Ru,3,8
120,-1.9757118225097663,-2.026514981911753,Ru,2,8
121,-2.022034645080568,-2.1151449426522277,Ru,3,8
122,-1.6951222419738723,-1.6178772984041365,Ir,1,9
123,-1.844310760498044,-1.901897814867223,Ir,2,9
124,-1.6100811958312944,-1.6079290213642767,Ir,1,9
125,-2.153954982757565,-2.110498258473852,Ir,3,9
126,-2.0227799415588343,-1.9610699044781612,Ir,2,9
127,-1.931874275207515,-2.0384484680092414,Ir,2,9
128,-2.0790300369262704,-2.080679026087181,Ir,3,9
129,-1.8078999519348136,-1.7252587880445462,Ir,1,9
130,-1.7356562614440882,-1.740598970879907,Ir,1,9
131,-1.729518890380855,-1.7338201291737927,Ir,1,9
132,-1.6446843147277797,-1.6477326311826106,Ir,1,9
133,-1.892808914184564,-1.899918348358361,Ir,2,9
134,-1.859337329864496,-1.9306548185621066,Ir,2,9
135,-1.560266971588133,-1.61123262536448,Ir,1,9
136,-1.6212816238403285,-1.649198439924782,Ir,1,9
137,-1.6633095741271893,-1.6152244110256428,Ir,1,9
138,-1.704718112945551,-1.594513587992666,Ir,1,9
139,-2.0177249908447195,-1.9268474960978332,Ir,2,9
140,-2.187617301940916,-2.113796247447557,Ir,3,9
141,-1.90945863723754,-1.8572695424271368,Ir,2,9
142,-2.035252094268799,-2.068413633316678,Ir,3,9
143,-1.2021174430847106,-1.1642236866923477,Pd,2,9
144,-1.0301322937011648,-0.9368956708704225,Pd,1,9
145,-1.3822364807128915,-1.2946381709574795,Pd,3,9
146,-1.2132701873779237,-1.1907385474373067,Pd,2,9
147,-0.9815354347228952,-0.9717355116648506,Pd,1,9
148,-0.9539947509765616,-0.9518164120904457,Pd,1,9
149,-1.2643389701843226,-1.2138255380985494,Pd,2,9
150,-0.9943666458129812,-0.9944341070432529,Pd,1,9
151,-1.381446838378901,-1.384181478306024,Pd,3,9
152,-1.181324958801266,-1.1925216368499942,Pd,2,9
153,-1.1296534538269,-1.173241732582612,Pd,2,9
154,-1.030283451080317,-0.9783194258124115,Pd,1,9
155,-1.2930636405944824,-1.2812867447266258,Pd,2,9
156,-1.2380285263061444,-1.2620111119390178,Pd,2,9
157,-1.31231355667114,-1.261190681081812,Pd,3,9
158,-1.196341514587397,-1.1834852812812646,Pd,2,9
159,-0.9515933990478436,-0.9308751738393453,Pd,1,9
160,-1.1119270324707005,-0.9963174670873659,Pd,1,9
161,-1.2471957206725983,-1.183026449070154,Pd,2,9
162,-1.462043762207025,-1.4054508661066434,Pd,3,9
163,-0.8807601928710884,-0.9150021478305314,Pd,1,9
164,-0.8856506347656232,-0.9351438431740922,Pd,1,9
165,-0.8029251098632777,-0.8560235643541831,Pd,1,9
166,-1.208996295928948,-1.1573301313561903,Pd,2,9
167,-1.2812099456787047,-1.2538331711437178,Pd,3,9
168,-1.189335823059075,-1.201787725848015,Pd,3,9
169,-1.4664411544799787,-1.3682174208468347,Pt,2,9
170,-1.5501918792724556,-1.5774767976310013,Pt,3,9
171,-1.3583378791809049,-1.3855794180392018,Pt,2,9
172,-1.4086017608642578,-1.3760604065512345,Pt,2,9
173,-1.0543427467346174,-1.125079145372867,Pt,1,9
174,-1.0211300849914533,-1.1106917033938657,Pt,1,9
175,-1.4285936355590776,-1.4248821707738482,Pt,2,9
176,-1.0817809104919398,-1.2061818130929605,Pt,1,9
177,-1.296119213104241,-1.2712218533318926,Pt,1,9
178,-1.5509400367736754,-1.4976464017089823,Pt,2,9
179,-1.4223179817199645,-1.45527616353903,Pt,2,9
180,-1.228954315185543,-1.339236812793891,Pt,1,9
181,-1.910316467285156,-1.7877039601937326,Pt,3,9
182,-1.4472174644470188,-1.5503122658357713,Pt,2,9
183,-1.262831687927246,-1.2627925239333146,Pt,1,9
184,-1.4835820198059055,-1.4688611496797417,Pt,2,9
185,-1.4995503425598091,-1.4652995260721988,Pt,2,9
186,-1.137892723083496,-1.161464122653438,Pt,1,9
187,-1.1819224357604954,-1.3173240042132455,Pt,1,9
188,-1.6133308410644511,-1.5906178903968484,Pt,3,9
189,-1.1885714530944798,-1.2519259778448697,Pt,1,9
190,-1.3857874870300255,-1.4283791489929047,Pt,2,9
191,-1.1851401329040492,-1.180669195421814,Pt,1,9
192,-1.0482072830200142,-1.009713405612568,Pt,1,9
193,-1.1035318374633718,-1.0852615388325437,Pt,1,9
194,-1.804609775543207,-1.753326166019657,Pt,3,9
195,-1.3459291458129847,-1.3317139352907528,Rh,1,9
196,-1.5584082603454554,-1.5818070210485804,Rh,3,9
197,-1.4864249229431137,-1.4155065102216937,Rh,1,9
198,-1.308113574981686,-1.334923982802298,Rh,1,9
199,-1.5292639732360789,-1.4951713079761149,Rh,1,9
200,-1.3046426773071245,-1.371607687979044,Rh,1,9
201,-1.3717484474182091,-1.350626187322015,Rh,1,9
202,-1.3346958160400355,-1.3324013677072026,Rh,1,9
203,-1.629342079162596,-1.528066210175029,Rh,1,9
204,-1.5978646278381294,-1.6386173379887699,Rh,3,9
205,-1.5735764503478942,-1.601479783014307,Rh,2,9
206,-1.3634500503539997,-1.4427160424863563,Rh,1,9
207,-1.4521594047546331,-1.3901831450218,Rh,1,9
208,-1.681401729583734,-1.7179077209411906,Rh,3,9
209,-1.7989087104797346,-1.7688980260894758,Rh,3,9
210,-1.366658210754391,-1.386107792085197,Rh,1,9
211,-1.6887707710266042,-1.5941203680939933,Rh,1,9
212,-1.5456318855285591,-1.4098078543494523,Rh,1,9
213,-1.6681838035583452,-1.6884798985361331,Rh,3,9
214,-1.5486783981323224,-1.562066431262095,Rh,2,9
215,-1.459844589233393,-1.4659108313982356,Rh,1,9
216,-1.5361061096191335,-1.5957856778578885,Rh,3,9
217,-1.3577604293823209,-1.3034607364517314,Rh,1,9
218,-1.4901628494262686,-1.5581602991347825,Rh,2,9
219,-1.5647115707397408,-1.52978431255498,Rh,2,9
220,-2.2366786003112766,-2.076434268141344,Ru,2,9
221,-1.6655445098876918,-1.6777057498849246,Ru,1,9
222,-2.0371665954589817,-2.011927315179551,Ru,2,9
223,-1.904034137725828,-1.8739092447201156,Ru,1,9
224,-1.908213138580324,-1.970592036659221,Ru,2,9
225,-2.003690719604486,-1.9373620135841332,Ru,1,9
226,-1.9108867645263627,-1.8886594873851255,Ru,1,9
227,-1.9374332427978465,-1.9173850727291433,Ru,1,9
228,-1.861031055450434,-1.9274659300754764,Ru,1,9
229,-2.522641181945799,-2.4590245344650614,Ru,3,9
230,-1.9291539192199672,-1.9402704136882198,Ru,1,9
231,-1.8038077354431108,-1.9475743791976918,Ru,2,9
232,-1.992043018341063,-2.053277891251622,Ru,3,9
233,-1.867336273193356,-1.8571908573593487,Ru,1,9
234,-1.8031969070434544,-1.860674887794461,Ru,1,9
235,-2.1104750633239693,-2.1826699468816253,Ru,3,9
236,-1.7535901069641104,-1.740167724959569,Ru,1,9
237,-1.9715123176574647,-1.908950907118851,Ru,1,9
238,-1.981537818908687,-1.929572152734796,Ru,1,9
239,-2.3850359916686976,-2.5548506888545544,Ru,3,9
240,-1.9108853340148908,-1.9044321050503168,Ru,1,9
241,-1.8389778137206976,-1.864953970275886,Ru,1,9
242,-2.105418205261227,-2.012910851589671,Ru,2,9
243,-1.8280744552612296,-1.888742846886445,Ru,1,9
244,-1.8705821037292496,-1.9177808578961981,Ir,2,10
245,-1.9099369049072283,-1.9625920213370622,Ir,2,10
246,-1.7562708854675302,-1.7077657361797236,Ir,1,10
247,-2.016181468963623,-2.044500859517741,Ir,3,10
248,-2.0041017532348624,-1.9484536640467405,Ir,2,10
249,-1.7336196899414054,-1.7360882903266257,Ir,1,10
250,-1.7009420394897423,-1.7735714515281418,Ir,1,10
251,-1.9074773788452168,-1.9277993238099442,Ir,2,10
252,-1.576325416564938,-1.5963775061116077,Ir,1,10
253,-2.072291374206542,-1.9729376655371624,Ir,2,10
254,-1.9993071556091309,-2.0272887094009264,Ir,3,10
255,-1.872494697570798,-1.870047510427991,Ir,2,10
256,-1.876471042633052,-1.960383740805972,Ir,2,10
257,-2.071444988250727,-2.0319026237878006,Ir,2,10
258,-2.011747837066649,-2.097367369169722,Ir,3,10
259,-1.9177799224853496,-1.8580685915098785,Ir,1,10
260,-1.601606369018552,-1.6137088774022859,Ir,1,10
261,-1.979146480560301,-2.0096925296733246,Ir,3,10
262,-2.0867271423339853,-2.1179067053722775,Ir,3,10
263,-2.127315998077392,-1.9969526096877122,Ir,2,10
264,-2.1276178359985325,-2.118033412426988,Ir,3,10
265,-1.597812652587887,-1.6204753647943828,Ir,1,10
266,-1.948357105255128,-1.9700108791129887,Ir,2,10
267,-1.7686705589294425,-1.751769150375835,Ir,1,10
268,-2.087084293365476,-2.119558599395151,Ir,3,10
269,-1.8196840286254865,-1.9217644056913956,Ir,2,10
270,-1.9516792297363272,-2.0285927334864438,Ir,3,10
271,-1.1042566299438503,-1.1412904720293022,Pd,2,10
272,-0.9115943908691406,-0.9272242945016083,Pd,1,10
273,-1.3742938041686994,-1.3583471705890695,Pd,3,10
274,-0.95855951309204,-0.9528225818358047,Pd,1,10
275,-0.9407038688659616,-1.00568696359927,Pd,1,10
276,-0.9685840606689436,-0.9543532176258684,Pd,1,10
277,-0.9028186798095694,-0.9200598490348406,Pd,1,10
278,-1.272062778472895,-1.3092157340462778,Pd,3,10
279,-1.4376239776611328,-1.4130165217195076,Pd,3,10
280,-1.2192392349243155,-1.1919526509161553,Pd,2,10
281,-0.8111448287963805,-0.8567930069983942,Pd,1,10
282,-1.2363553047180114,-1.1740166102276723,Pd,2,10
283,-0.8104286193847638,-0.9102008997404656,Pd,1,10
284,-0.8785552978515598,-0.9154603176126469,Pd,1,10
285,-1.172190189361567,-1.1842331488900595,Pd,2,10
286,-0.899872303009035,-0.97424047658327,Pd,1,10
287,-1.048697948455808,-1.0375923505890363,Pd,1,10
288,-1.0882663726806614,-1.001697948433093,Pd,1,10
289,-1.4436483383178658,-1.4419268530053968,Pd,3,10
290,-0.9966650009155282,-1.0580733640910884,Pd,1,10
291,-0.8843054771423366,-0.9079413152838841,Pd,1,10
292,-1.1426367759704563,-1.156156655194891,Pd,2,10
293,-1.6025490760803187,-1.5387525641205577,Pt,2,10
294,-1.539005756378173,-1.5786389068978206,Pt,3,10
295,-1.6111402511596689,-1.5972141183694668,Pt,3,10
296,-1.208965301513672,-1.1724242958440458,Pt,1,10
297,-1.3164858818054217,-1.273988823956572,Pt,1,10
298,-1.0737805366516078,-1.1044658200460307,Pt,1,10
299,-1.1490554809570357,-1.1776162136964405,Pt,1,10
300,-1.752170562744138,-1.7577969691069653,Pt,3,10
301,-1.6816196441650364,-1.6431954653951764,Pt,2,10
302,-1.2769379615783656,-1.27919073497082,Pt,1,10
303,-1.3787794113159242,-1.324548213278911,Pt,1,10
304,-1.3476858139038033,-1.3209063929682194,Pt,1,10
305,-1.400029659271243,-1.4558793957140108,Pt,2,10
306,-1.404879093170161,-1.3411028946683357,Pt,2,10
307,-1.1350054740905753,-1.1808817942783185,Pt,1,10
308,-1.0595641136169398,-1.1225157294349284,Pt,1,10
309,-1.126996040344232,-1.0913786541120865,Pt,1,10
310,-1.141523838043207,-1.1240418885640575,Pt,1,10
311,-1.267103195190427,-1.1921857749858473,Pt,1,10
312,-1.253424644470213,-1.2225248731860345,Pt,1,10
313,-1.1649918556213388,-1.121752098055604,Pt,1,10
314,-1.5608205795288113,-1.6082833627560331,Pt,3,10
315,-1.3574495315551711,-1.358464103555487,Rh,1,10
316,-1.5484671592712402,-1.6556370824064663,Rh,3,10
317,-1.58831357955932,-1.5944200722141497,Rh,2,10
318,-1.491411209106445,-1.5088217028588633,Rh,1,10
319,-1.6362252235412544,-1.5834505971664528,Rh,2,10
320,-1.407295703887934,-1.3897918122058932,Rh,1,10
321,-1.3891592025756827,-1.413432272230874,Rh,1,10
322,-1.5832033157348624,-1.5672993908199095,Rh,2,10
323,-1.2743186950683576,-1.384487410970479,Rh,1,10
324,-1.3086967468261683,-1.381727301521036,Rh,1,10
325,-1.6305871009826634,-1.6040503241235706,Rh,2,10
326,-1.492300033569336,-1.4477766626497317,Rh,1,10
327,-1.5294818878173857,-1.4803638831476027,Rh,1,10
328,-1.4476037025451642,-1.4292259908989775,Rh,1,10
329,-1.2770080566406223,-1.2896428141188965,Rh,1,10
330,-1.5312199592590303,-1.5242511254146853,Rh,1,10
331,-1.5627465248107857,-1.6223039993514934,Rh,3,10
332,-1.5871677398681685,-1.592427798947584,Rh,2,10
333,-1.4204573631286594,-1.312856493971176,Rh,1,10
334,-1.4038920402526776,-1.4422850379484329,Rh,1,10
335,-1.3501176834106374,-1.3106694385419242,Rh,1,10
336,-1.6851344108581543,-1.639616775519263,Rh,2,10
337,-1.5017309188842765,-1.4858349005307614,Rh,1,10
338,-1.6681623458862322,-1.670540843452669,Rh,2,10
339,-1.6545472145080522,-1.6561694729371936,Rh,3,10
340,-1.7545533180236808,-1.7225577305546511,Rh,2,10
341,-1.417860031127927,-1.4331123695458183,Rh,1,10
342,-1.8001174926757777,-1.7727031985004593,Rh,3,10
343,-1.7678909301757812,-1.7716805484582727,Ru,1,10
344,-1.6159648895263643,-1.6668551970136785,Ru,1,10
345,-1.678719043731685,-1.7207736006389724,Ru,1,10
346,-1.8560833930969205,-1.9543914131493851,Ru,2,10
347,-2.099594593048094,-2.0508151749053027,Ru,2,10
348,-1.8718047142028809,-1.952565475754307,Ru,2,10
349,-2.226697921752927,-1.989840732923762,Ru,1,10
350,-1.559389591217041,-1.6615841043995658,Ru,1,10
351,-1.920804977416994,-2.01385917222604,Ru,3,10
352,-2.0462360382080043,-1.9959114933456474,Ru,2,10
353,-1.7310128211975062,-1.7712836965557117,Ru,1,10
354,-2.036185264587399,-1.9997053504885842,Ru,2,10
355,-1.6802277565002417,-1.8790363839594404,Ru,1,10
356,-1.915065765380856,-1.9501610982011737,Ru,2,10
357,-1.694995880126947,-1.7639688391691122,Ru,1,10
358,-2.1092090606689435,-2.1551488885075782,Ru,3,10
359,-2.0348401069641096,-2.0079962411012646,Ru,2,10
360,-1.88471746444702,-1.9857730476227258,Ru,3,10
361,-1.9984617233276367,-1.9406233866664326,Ru,1,10
362,-1.8593196868896456,-1.8743500084008253,Ru,1,10
363,-1.7423319816589269,-1.7286363226101327,Ru,1,10
364,-2.267252922058109,-2.264486347176598,Ru,3,10
365,-1.8342142105102504,-1.9383240345020647,Ru,2,10
366,-1.9315819740295368,-1.932598576981283,Ir,2,11
