,Ead_NNP,Ead_reg,ontop_element,ad_place_num,struct_no
1310,-1.4108562469482386,-1.4421309055841824,Rh,1,18
1311,-1.6359238624572745,-1.7214530746949115,Rh,3,18
1312,-1.3774933815002397,-1.41377395215844,Rh,1,18
1313,-1.358062267303466,-1.3109786132990828,Rh,1,18
1314,-1.2842411994934049,-1.3134639676117887,Rh,1,18
1315,-1.410900115966795,-1.3756129098853624,Rh,1,18
1316,-1.7791824340820312,-1.7348832547921251,Rh,2,18
1317,-1.6059608459472663,-1.5894359235550188,Rh,2,18
1318,-2.1199450492858816,-2.043991382383339,Ru,2,18
1319,-2.064120769500728,-1.9502416908004598,Ru,1,18
1320,-1.8497648239135709,-1.9296243490668235,Ru,1,18
1321,-2.507008552551265,-2.3643543571102295,Ru,2,18
1322,-1.828032016754152,-1.9210412302610351,Ru,1,18
1323,-2.012997150421139,-2.079757012008237,Ru,3,18
1324,-2.046084880828851,-2.0003375246443618,Ru,2,18
1325,-1.8727159500122017,-1.8811696389406056,Ru,1,18
1326,-1.926898479461668,-1.8407993790854853,Ru,1,18
1327,-2.080613136291504,-1.9535564110189485,Ru,1,18
1328,-2.0133099555969203,-1.9315133796805197,Ru,1,18
1329,-1.7191581726074157,-1.7358391565732012,Ru,1,18
1330,-2.3432168960571254,-2.1601039468800067,Ru,2,18
1331,-2.073086738586425,-2.0798702666373425,Ru,3,18
1332,-1.7497267723083525,-1.7993954149484388,Ru,1,18
1333,-1.7371387481689418,-1.734100834049552,Ru,1,18
1334,-2.019445419311519,-2.0650175953156205,Ru,2,18
1335,-2.140057563781736,-2.053859899220968,Ru,2,18
1336,-1.8553357124328576,-1.9091120381601299,Ru,1,18
1337,-2.165869712829587,-2.204826133703923,Ru,3,18
1338,-1.875149250030516,-1.9612377135395151,Ru,2,18
1339,-1.960108757019044,-2.0848100233068547,Ru,3,18
1340,-2.0351891517639125,-1.9763237493544183,Ru,2,18
1341,-1.756507396697998,-1.8651299018998755,Ru,1,18
1342,-2.04301071166992,-1.9463284286412097,Ir,2,19
1343,-1.6110849380493182,-1.5616289731339328,Ir,1,19
1344,-1.6787195205688468,-1.6068191920830528,Ir,1,19
1345,-2.0632824897766104,-2.084194248842046,Ir,3,19
1346,-1.6643190383911142,-1.7417829266826192,Ir,1,19
1347,-1.9712343215942347,-1.9246353355888408,Ir,2,19
1348,-1.89019060134888,-1.9068984351471396,Ir,2,19
1349,-1.7295980453491184,-1.7196657138779754,Ir,1,19
1350,-2.325516223907467,-2.167550099763788,Ir,2,19
1351,-1.878257274627684,-1.8954849269224447,Ir,2,19
1352,-1.9085798263549825,-1.885618720061996,Ir,1,19
1353,-2.142452716827392,-2.143228787414503,Ir,3,19
1354,-2.021443843841551,-1.9705025182775682,Ir,2,19
1355,-2.196587085723876,-2.0539702232004777,Ir,2,19
1356,-1.9012460708618133,-1.9183826028082112,Ir,2,19
1357,-1.895135879516597,-2.0102605869140615,Ir,2,19
1358,-1.967271804809568,-1.9278576454036511,Ir,2,19
1359,-1.6588745117187518,-1.7090506431779227,Ir,1,19
1360,-1.9056143760681128,-1.928393014256824,Ir,2,19
1361,-2.003161430358884,-2.104738762424104,Ir,3,19
1362,-1.902740478515625,-1.96427660878985,Ir,2,19
1363,-0.8599262237548801,-0.9215394930036939,Pd,1,19
